ET,Parcela_ID,Temp_C,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
,8731,2.0,,86.0,2.0,27-05-2021
,8882,2.0,,90.0,1.0,27-05-2021
,8886,1.0,,90.0,1.0,27-05-2021
,8726,2.0,,86.0,2.0,27-05-2021
,8890,2.0,,90.0,1.0,27-05-2021
,8894,0.0,,90.0,1.0,27-05-2021
,8898,2.0,,90.0,1.0,27-05-2021
,8902,-1.0,,90.0,1.0,27-05-2021
,8711,0.0,,83.0,3.0,27-05-2021
,8704,0.0,,82.0,4.0,27-05-2021
,8700,1.0,,82.0,4.0,27-05-2021
,8693,4.0,,80.0,6.0,27-05-2021
,9577,2.0,,88.0,2.0,27-05-2021
,9581,0.0,,88.0,2.0,27-05-2021
,9573,0.0,,88.0,2.0,27-05-2021
,9585,0.0,,88.0,2.0,27-05-2021
,9568,2.0,,94.0,1.0,27-05-2021
,9564,4.0,,94.0,1.0,27-05-2021
,9589,4.0,,90.0,2.0,27-05-2021
,9560,0.0,,94.0,1.0,27-05-2021
,9593,2.0,,90.0,2.0,27-05-2021
,9556,1.0,,96.0,0.0,27-05-2021
,9597,5.0,,91.0,2.0,27-05-2021
,9552,1.0,,96.0,0.0,27-05-2021
,9601,6.0,,91.0,2.0,27-05-2021
,9549,2.0,,96.0,0.0,27-05-2021
,9605,2.0,,91.0,2.0,27-05-2021
,9545,5.0,,96.0,0.0,27-05-2021
,9541,3.0,,95.0,1.0,27-05-2021
,9611,2.0,,91.0,2.0,27-05-2021
,9537,-4.0,,95.0,1.0,27-05-2021
,9615,1.0,,91.0,2.0,27-05-2021
,9536,-2.0,,95.0,1.0,27-05-2021
,9619,2.0,,91.0,2.0,27-05-2021
,9532,2.0,,95.0,1.0,27-05-2021
,9623,1.0,,91.0,2.0,27-05-2021
,9627,4.0,,91.0,2.0,27-05-2021
,9631,3.0,,91.0,2.0,27-05-2021
,9528,-2.0,,89.0,2.0,27-05-2021
,9635,1.0,,91.0,2.0,27-05-2021
,9525,,,89.0,2.0,27-05-2021
,9639,2.0,,91.0,2.0,27-05-2021
,9522,-1.0,,82.0,3.0,27-05-2021
,9643,2.0,,90.0,1.0,27-05-2021
,9647,2.0,,90.0,1.0,27-05-2021
,9519,,,82.0,3.0,27-05-2021
,9651,3.0,,90.0,1.0,27-05-2021
,9516,2.0,,82.0,3.0,27-05-2021
,9655,2.0,,90.0,1.0,27-05-2021
,9659,3.0,,90.0,1.0,27-05-2021
,9508,2.0,,86.0,2.0,27-05-2021
,9663,3.0,,90.0,1.0,27-05-2021
,9505,2.0,,86.0,2.0,27-05-2021
,9667,3.0,,90.0,1.0,27-05-2021
,9501,2.0,,86.0,2.0,27-05-2021
,9671,3.0,,90.0,1.0,27-05-2021
,9675,2.0,,90.0,1.0,27-05-2021
,9496,0.0,,82.0,4.0,27-05-2021
,9493,3.0,,82.0,4.0,27-05-2021
,10239,0.0,,88.0,2.0,27-05-2021
,10243,0.0,,88.0,2.0,27-05-2021
,10235,-2.0,,88.0,2.0,27-05-2021
,10247,-2.0,,88.0,2.0,27-05-2021
,10231,-2.0,,94.0,1.0,27-05-2021
,10251,2.0,,90.0,2.0,27-05-2021
,10227,0.0,,94.0,1.0,27-05-2021
,10255,0.0,,90.0,2.0,27-05-2021
,10223,-1.0,,94.0,1.0,27-05-2021
,10219,3.0,,96.0,0.0,27-05-2021
,10216,4.0,,96.0,0.0,27-05-2021
,10212,4.0,,96.0,0.0,27-05-2021
,10208,4.0,,95.0,1.0,27-05-2021
,10204,-2.0,,95.0,1.0,27-05-2021
,10260,,,91.0,2.0,27-05-2021
,10263,2.0,,91.0,2.0,27-05-2021
,10199,4.0,,95.0,1.0,27-05-2021
,10267,2.0,,91.0,2.0,27-05-2021
,10195,2.0,,89.0,2.0,27-05-2021
,10271,2.0,,91.0,2.0,27-05-2021
,10275,2.0,,91.0,2.0,27-05-2021
,10279,4.0,,91.0,2.0,27-05-2021
,10283,4.0,,91.0,2.0,27-05-2021
,10192,,,82.0,3.0,27-05-2021
,10287,4.0,,90.0,1.0,27-05-2021
,10188,0.0,,86.0,2.0,27-05-2021
,10184,2.0,,86.0,2.0,27-05-2021
,10173,0.0,,82.0,4.0,27-05-2021
,10169,-1.0,,82.0,4.0,27-05-2021
,10164,1.0,,80.0,6.0,27-05-2021
,10160,3.0,,80.0,7.0,27-05-2021
,10698,-2.0,,88.0,2.0,27-05-2021
,10702,0.0,,88.0,2.0,27-05-2021
,10694,-6.0,,88.0,2.0,27-05-2021
,10706,0.0,,88.0,2.0,27-05-2021
,10690,-4.0,,94.0,1.0,27-05-2021
,10710,4.0,,90.0,2.0,27-05-2021
,10686,-3.0,,94.0,1.0,27-05-2021
,10714,,,90.0,2.0,27-05-2021
,10682,-4.0,,94.0,1.0,27-05-2021
,10678,4.0,,94.0,1.0,27-05-2021
,10718,4.0,,90.0,2.0,27-05-2021
,10674,3.0,,96.0,0.0,27-05-2021
,10671,1.0,,96.0,0.0,27-05-2021
,10667,2.0,,96.0,0.0,27-05-2021
,10665,1.0,,91.0,3.0,27-05-2021
,10661,1.0,,91.0,3.0,27-05-2021
,10657,2.0,,91.0,3.0,27-05-2021
,10653,1.0,,88.0,3.0,27-05-2021
,10649,2.0,,88.0,3.0,27-05-2021
,10646,3.0,,82.0,3.0,27-05-2021
,10643,2.0,,80.0,5.0,27-05-2021
,10640,1.0,,80.0,5.0,27-05-2021
,10638,2.0,,80.0,5.0,27-05-2021
,10635,2.0,,80.0,5.0,27-05-2021
,10631,1.0,,81.0,5.0,27-05-2021
,11156,-2.0,,96.0,3.0,27-05-2021
,11160,2.0,,96.0,3.0,27-05-2021
,11152,,,96.0,3.0,27-05-2021
,11164,2.0,,96.0,3.0,27-05-2021
,11148,,,97.0,3.0,27-05-2021
,11144,-2.0,,97.0,3.0,27-05-2021
,11168,3.0,,93.0,2.0,27-05-2021
,11140,0.0,,97.0,3.0,27-05-2021
,11172,2.0,,93.0,2.0,27-05-2021
,11136,1.0,,97.0,3.0,27-05-2021
,11176,1.0,,93.0,2.0,27-05-2021
,11132,1.0,,94.0,4.0,27-05-2021
,11128,0.0,,94.0,4.0,27-05-2021
,11124,-3.0,,94.0,4.0,27-05-2021
,11120,-2.0,,94.0,4.0,27-05-2021
,11116,0.0,,89.0,4.0,27-05-2021
,11112,,,93.0,3.0,27-05-2021
,11106,-2.0,,93.0,3.0,27-05-2021
,11102,0.0,,93.0,3.0,27-05-2021
,11100,-3.0,,93.0,3.0,27-05-2021
,11096,-2.0,,93.0,3.0,27-05-2021
,11092,-4.0,,93.0,3.0,27-05-2021
,11088,-4.0,,93.0,3.0,27-05-2021
,11080,0.0,,91.0,3.0,27-05-2021
,11066,0.0,,88.0,3.0,27-05-2021
,11062,1.0,,88.0,3.0,27-05-2021
,11058,,,80.0,5.0,27-05-2021
,11054,3.0,,80.0,5.0,27-05-2021
,11051,3.0,,80.0,5.0,27-05-2021
,11669,2.0,,96.0,3.0,27-05-2021
,11673,3.0,,96.0,3.0,27-05-2021
,11665,-1.0,,96.0,3.0,27-05-2021
,11677,3.0,,96.0,3.0,27-05-2021
,11661,0.0,,97.0,3.0,27-05-2021
,11681,2.0,,93.0,2.0,27-05-2021
,11657,-2.0,,97.0,3.0,27-05-2021
,11685,1.0,,93.0,2.0,27-05-2021
,11653,-3.0,,97.0,3.0,27-05-2021
,11689,0.0,,93.0,2.0,27-05-2021
,11649,1.0,,97.0,3.0,27-05-2021
,11693,4.0,,93.0,2.0,27-05-2021
,11645,0.0,,94.0,4.0,27-05-2021
,11641,-3.0,,94.0,4.0,27-05-2021
,11637,-1.0,,94.0,4.0,27-05-2021
,11633,-5.0,,94.0,4.0,27-05-2021
,11629,2.0,,89.0,4.0,27-05-2021
,11624,0.0,,89.0,4.0,27-05-2021
,11620,-1.0,,89.0,4.0,27-05-2021
,11616,2.0,,93.0,3.0,27-05-2021
,11612,3.0,,93.0,3.0,27-05-2021
,11610,2.0,,93.0,3.0,27-05-2021
,11606,-2.0,,93.0,3.0,27-05-2021
,11600,3.0,,93.0,3.0,27-05-2021
,11596,4.0,,93.0,3.0,27-05-2021
,11592,-2.0,,93.0,3.0,27-05-2021
,11589,2.0,,91.0,3.0,27-05-2021
,11585,-2.0,,91.0,3.0,27-05-2021
,11581,-2.0,,91.0,3.0,27-05-2021
,11576,-1.0,,91.0,3.0,27-05-2021
,11572,1.0,,88.0,3.0,27-05-2021
,11568,0.0,,88.0,3.0,27-05-2021
,12241,0.0,,96.0,3.0,27-05-2021
,12245,-1.0,,96.0,3.0,27-05-2021
,12237,-1.0,,96.0,3.0,27-05-2021
,12249,4.0,,96.0,3.0,27-05-2021
,12233,-4.0,,97.0,3.0,27-05-2021
,12253,3.0,,93.0,2.0,27-05-2021
,12229,-9.0,,97.0,3.0,27-05-2021
,12257,1.0,,93.0,2.0,27-05-2021
,12261,2.0,,93.0,2.0,27-05-2021
,12265,-2.0,,93.0,2.0,27-05-2021
,12217,-6.0,,94.0,4.0,27-05-2021
,12213,-5.0,,94.0,4.0,27-05-2021
,12209,-5.0,,94.0,4.0,27-05-2021
,12205,0.0,,94.0,4.0,27-05-2021
,12202,1.0,,89.0,4.0,27-05-2021
,12198,1.0,,89.0,4.0,27-05-2021
,12194,0.0,,89.0,4.0,27-05-2021
,12190,-2.0,,89.0,4.0,27-05-2021
,12186,-2.0,,93.0,3.0,27-05-2021
,12182,0.0,,93.0,3.0,27-05-2021
,12179,0.0,,93.0,3.0,27-05-2021
,12175,-1.0,,93.0,3.0,27-05-2021
,12171,2.0,,93.0,3.0,27-05-2021
,12167,1.0,,93.0,3.0,27-05-2021
,12163,-1.0,,93.0,3.0,27-05-2021
,12160,2.0,,93.0,3.0,27-05-2021
,12156,2.0,,91.0,3.0,27-05-2021
,12152,2.0,,91.0,3.0,27-05-2021
,12148,-1.0,,91.0,3.0,27-05-2021
,12144,0.0,,91.0,3.0,27-05-2021
,12140,,,91.0,3.0,27-05-2021
,12136,0.0,,88.0,3.0,27-05-2021
,12129,4.0,,82.0,3.0,27-05-2021
,12122,3.0,,81.0,5.0,27-05-2021
,12120,3.0,,80.0,5.0,27-05-2021
,12906,-1.0,,96.0,3.0,27-05-2021
,12910,1.0,,96.0,3.0,27-05-2021
,12902,-2.0,,96.0,3.0,27-05-2021
,12914,3.0,,96.0,3.0,27-05-2021
,12898,-4.0,,97.0,3.0,27-05-2021
,12918,5.0,,93.0,2.0,27-05-2021
,12922,4.0,,93.0,2.0,27-05-2021
,12926,3.0,,93.0,2.0,27-05-2021
,12930,1.0,,93.0,2.0,27-05-2021
,12870,1.0,,94.0,4.0,27-05-2021
,12867,0.0,,89.0,4.0,27-05-2021
,12864,-1.0,,89.0,4.0,27-05-2021
,12860,1.0,,89.0,4.0,27-05-2021
,12857,-1.0,,89.0,4.0,27-05-2021
,12853,-1.0,,93.0,3.0,27-05-2021
,12849,-3.0,,93.0,3.0,27-05-2021
,12845,-2.0,,93.0,3.0,27-05-2021
,12841,-4.0,,93.0,3.0,27-05-2021
,12837,-2.0,,93.0,3.0,27-05-2021
,12833,1.0,,93.0,3.0,27-05-2021
,12827,-3.0,,93.0,3.0,27-05-2021
,12823,1.0,,91.0,3.0,27-05-2021
,12819,1.0,,91.0,3.0,27-05-2021
,12815,-1.0,,91.0,3.0,27-05-2021
,12811,1.0,,91.0,3.0,27-05-2021
,12803,3.0,,88.0,3.0,27-05-2021
,12799,1.0,,88.0,3.0,27-05-2021
,12795,3.0,,88.0,3.0,27-05-2021
,12791,3.0,,88.0,3.0,27-05-2021
,12785,,,82.0,3.0,27-05-2021
,12776,3.0,,80.0,5.0,27-05-2021
,12768,3.0,,79.0,9.0,27-05-2021
,13561,-3.0,,96.0,3.0,27-05-2021
,13565,1.0,,96.0,3.0,27-05-2021
,13557,-3.0,,96.0,3.0,27-05-2021
,13569,3.0,,96.0,3.0,27-05-2021
,13553,-5.0,,97.0,3.0,27-05-2021
,13573,2.0,,93.0,2.0,27-05-2021
,13577,2.0,,93.0,2.0,27-05-2021
,13581,-2.0,,93.0,2.0,27-05-2021
,13585,1.0,,93.0,2.0,27-05-2021
,12764,,,79.0,9.0,27-05-2021
,13526,-6.0,,94.0,4.0,27-05-2021
,13522,-5.0,,89.0,4.0,27-05-2021
,13518,-1.0,,89.0,4.0,27-05-2021
,13514,-5.0,,89.0,4.0,27-05-2021
,13510,-3.0,,89.0,4.0,27-05-2021
,13506,-2.0,,93.0,3.0,27-05-2021
,13502,-2.0,,93.0,3.0,27-05-2021
,13499,-2.0,,93.0,3.0,27-05-2021
,13495,-3.0,,93.0,3.0,27-05-2021
,13491,0.0,,93.0,3.0,27-05-2021
,13487,-2.0,,93.0,3.0,27-05-2021
,13483,-3.0,,93.0,3.0,27-05-2021
,13479,-1.0,,93.0,3.0,27-05-2021
,13475,0.0,,91.0,3.0,27-05-2021
,13471,2.0,,91.0,3.0,27-05-2021
,13463,1.0,,91.0,3.0,27-05-2021
,13459,-1.0,,88.0,3.0,27-05-2021
,13455,3.0,,88.0,3.0,27-05-2021
,13452,1.0,,88.0,3.0,27-05-2021
,13449,2.0,,88.0,3.0,27-05-2021
,13448,3.0,,82.0,3.0,27-05-2021
,13443,0.0,,80.0,5.0,27-05-2021
,13439,3.0,,81.0,5.0,27-05-2021
,13436,3.0,,81.0,5.0,27-05-2021
,13429,2.0,,80.0,5.0,27-05-2021
,14297,1.0,,96.0,3.0,27-05-2021
,14301,2.0,,96.0,3.0,27-05-2021
,14293,-5.0,,96.0,3.0,27-05-2021
,14305,0.0,,96.0,3.0,27-05-2021
,14309,2.0,,93.0,2.0,27-05-2021
,14313,0.0,,93.0,2.0,27-05-2021
,14317,2.0,,93.0,2.0,27-05-2021
,14321,1.0,,93.0,2.0,27-05-2021
,13424,1.0,,79.0,9.0,27-05-2021
,14256,-1.0,,89.0,4.0,27-05-2021
,14252,0.0,,89.0,4.0,27-05-2021
,14248,-6.0,,89.0,4.0,27-05-2021
,14244,-5.0,,93.0,3.0,27-05-2021
,14240,-4.0,,93.0,3.0,27-05-2021
,14236,-3.0,,93.0,3.0,27-05-2021
,14232,-3.0,,93.0,3.0,27-05-2021
,14228,-2.0,,93.0,3.0,27-05-2021
,14224,-3.0,,93.0,3.0,27-05-2021
,14220,1.0,,93.0,3.0,27-05-2021
,14216,2.0,,93.0,3.0,27-05-2021
,14212,4.0,,93.0,3.0,27-05-2021
,14208,4.0,,91.0,3.0,27-05-2021
,14196,-2.0,,91.0,3.0,27-05-2021
,14192,-1.0,,88.0,3.0,27-05-2021
,14184,2.0,,88.0,3.0,27-05-2021
,14180,3.0,,88.0,3.0,27-05-2021
,14176,3.0,,82.0,3.0,27-05-2021
,14171,4.0,,82.0,3.0,27-05-2021
,14167,2.0,,82.0,3.0,27-05-2021
,14163,4.0,,80.0,5.0,27-05-2021
,14156,,,80.0,5.0,27-05-2021
,14152,2.0,,81.0,5.0,27-05-2021
,14149,1.0,,81.0,5.0,27-05-2021
,14144,2.0,,80.0,5.0,27-05-2021
,14143,,,80.0,5.0,27-05-2021
,15075,1.0,,96.0,3.0,27-05-2021
,15079,1.0,,96.0,3.0,27-05-2021
,15083,-1.0,,96.0,3.0,27-05-2021
,15087,0.0,,93.0,2.0,27-05-2021
,15095,-1.0,,93.0,2.0,27-05-2021
,15099,1.0,,93.0,2.0,27-05-2021
,15022,,,89.0,4.0,27-05-2021
,15018,-5.0,,93.0,3.0,27-05-2021
,15014,-6.0,,93.0,3.0,27-05-2021
,15010,-3.0,,93.0,3.0,27-05-2021
,15006,-3.0,,93.0,3.0,27-05-2021
,15002,-3.0,,95.0,2.0,27-05-2021
,14998,-4.0,,95.0,2.0,27-05-2021
,14994,1.0,,95.0,2.0,27-05-2021
,14990,1.0,,95.0,2.0,27-05-2021
,14986,3.0,,95.0,3.0,27-05-2021
,14982,1.0,,95.0,3.0,27-05-2021
,14978,-2.0,,95.0,3.0,27-05-2021
,14958,-1.0,,94.0,4.0,27-05-2021
,14954,-1.0,,95.0,4.0,27-05-2021
,14950,2.0,,95.0,4.0,27-05-2021
,14942,3.0,,95.0,4.0,27-05-2021
,14938,3.0,,92.0,4.0,27-05-2021
,14935,3.0,,92.0,4.0,27-05-2021
,14932,2.0,,90.0,3.0,27-05-2021
,14928,1.0,,90.0,3.0,27-05-2021
,14926,3.0,,90.0,3.0,27-05-2021
,14918,2.0,,86.0,3.0,27-05-2021
,14914,0.0,,86.0,3.0,27-05-2021
,14911,3.0,,86.0,3.0,27-05-2021
,14909,2.0,,81.0,6.0,27-05-2021
,15891,-2.0,,93.0,1.0,27-05-2021
,15809,-1.0,,95.0,2.0,27-05-2021
,15805,1.0,,95.0,3.0,27-05-2021
,15801,0.0,,95.0,3.0,27-05-2021
,15770,3.0,,95.0,4.0,27-05-2021
,15766,-2.0,,95.0,4.0,27-05-2021
,15762,2.0,,95.0,4.0,27-05-2021
,15758,-4.0,,92.0,4.0,27-05-2021
,15754,4.0,,92.0,4.0,27-05-2021
,15746,-1.0,,90.0,3.0,27-05-2021
,15742,1.0,,90.0,3.0,27-05-2021
,15738,0.0,,90.0,3.0,27-05-2021
,15734,3.0,,90.0,3.0,27-05-2021
,15730,3.0,,86.0,3.0,27-05-2021
,15728,1.0,,86.0,3.0,27-05-2021
,15724,0.0,,86.0,3.0,27-05-2021
,15720,1.0,,86.0,3.0,27-05-2021
,15716,1.0,,81.0,6.0,27-05-2021
,15711,2.0,,81.0,6.0,27-05-2021
,16589,4.0,,95.0,4.0,27-05-2021
,16585,3.0,,95.0,4.0,27-05-2021
,16581,1.0,,92.0,4.0,27-05-2021
,16573,2.0,,92.0,4.0,27-05-2021
,16570,4.0,,92.0,4.0,27-05-2021
,16566,2.0,,90.0,3.0,27-05-2021
,16562,-1.0,,90.0,3.0,27-05-2021
,16558,0.0,,90.0,3.0,27-05-2021
,16553,0.0,,86.0,3.0,27-05-2021
,16548,0.0,,86.0,3.0,27-05-2021
,16544,-1.0,,81.0,6.0,27-05-2021
,17377,1.0,,95.0,4.0,27-05-2021
,17373,1.0,,95.0,4.0,27-05-2021
,17369,0.0,,92.0,4.0,27-05-2021
,17365,1.0,,92.0,4.0,27-05-2021
,17361,2.0,,92.0,4.0,27-05-2021
,17357,0.0,,92.0,4.0,27-05-2021
,17353,1.0,,90.0,3.0,27-05-2021
,17349,1.0,,90.0,3.0,27-05-2021
,17345,1.0,,90.0,3.0,27-05-2021
,17341,4.0,,86.0,3.0,27-05-2021
,17334,-1.0,,86.0,3.0,27-05-2021
,17330,-2.0,,81.0,6.0,27-05-2021
,17326,,,81.0,6.0,27-05-2021
,18148,-2.0,,95.0,4.0,27-05-2021
,18144,-3.0,,92.0,4.0,27-05-2021
,18140,2.0,,92.0,4.0,27-05-2021
,18136,-3.0,,92.0,4.0,27-05-2021
,18132,-2.0,,92.0,4.0,27-05-2021
,18128,0.0,,90.0,3.0,27-05-2021
,18124,-1.0,,90.0,3.0,27-05-2021
,18120,3.0,,90.0,3.0,27-05-2021
,18113,0.0,,86.0,3.0,27-05-2021
,18109,0.0,,86.0,3.0,27-05-2021
,18104,-1.0,,81.0,6.0,27-05-2021
,18898,3.0,,92.0,4.0,27-05-2021
,18895,0.0,,92.0,4.0,27-05-2021
,18891,-2.0,,92.0,4.0,27-05-2021
,18883,0.0,,90.0,3.0,27-05-2021
,18879,,,86.0,3.0,27-05-2021
,18878,1.0,,86.0,3.0,27-05-2021
,18874,2.0,,86.0,3.0,27-05-2021
,19521,-3.0,,92.0,4.0,27-05-2021
,19517,-1.0,,92.0,4.0,27-05-2021
,32951,4.0,,82.0,5.0,27-05-2021
,33877,3.0,,86.0,4.0,27-05-2021
,33881,3.0,,86.0,4.0,27-05-2021
,33885,3.0,,82.0,5.0,27-05-2021
,33889,3.0,,82.0,5.0,27-05-2021
,33893,3.0,,82.0,5.0,27-05-2021
,33897,3.0,,82.0,5.0,27-05-2021
,34810,3.0,,86.0,4.0,27-05-2021
,34814,3.0,,86.0,4.0,27-05-2021
,34818,4.0,,86.0,4.0,27-05-2021
,34822,3.0,,82.0,5.0,27-05-2021
,34826,3.0,,82.0,5.0,27-05-2021
,34830,2.0,,82.0,5.0,27-05-2021
,34834,4.0,,82.0,5.0,27-05-2021
,35769,3.0,,86.0,4.0,27-05-2021
,35773,2.0,,86.0,4.0,27-05-2021
,35777,4.0,,86.0,4.0,27-05-2021
,35781,4.0,,82.0,5.0,27-05-2021
,35785,4.0,,82.0,5.0,27-05-2021
,35789,4.0,,82.0,5.0,27-05-2021
,35793,3.0,,82.0,5.0,27-05-2021
,36768,2.0,,86.0,4.0,27-05-2021
,36772,3.0,,86.0,4.0,27-05-2021
,36764,2.0,,86.0,4.0,27-05-2021
,36776,3.0,,86.0,4.0,27-05-2021
,36760,4.0,,89.0,3.0,27-05-2021
,36780,3.0,,82.0,5.0,27-05-2021
,36784,3.0,,82.0,5.0,27-05-2021
,36788,4.0,,82.0,5.0,27-05-2021
,36792,5.0,,82.0,5.0,27-05-2021
,37743,4.0,,87.0,3.0,27-05-2021
,37747,4.0,,87.0,3.0,27-05-2021
,37751,4.0,,84.0,4.0,27-05-2021
,37755,3.0,,84.0,4.0,27-05-2021
,37759,5.0,,84.0,4.0,27-05-2021
,37763,5.0,,84.0,4.0,27-05-2021
,38645,6.0,,84.0,4.0,27-05-2021
,38649,5.0,,84.0,4.0,27-05-2021
,12225,,,97.0,3.0,27-05-2021
,12221,-2.0,,97.0,3.0,27-05-2021
,12894,-5.0,,97.0,3.0,27-05-2021
,12890,-6.0,,97.0,3.0,27-05-2021
,12886,1.0,,97.0,3.0,27-05-2021
,12882,-4.0,,94.0,4.0,27-05-2021
,12878,-5.0,,94.0,4.0,27-05-2021
,12874,-9.0,,94.0,4.0,27-05-2021
,13549,-6.0,,97.0,3.0,27-05-2021
,13545,-2.0,,97.0,3.0,27-05-2021
,13541,-4.0,,97.0,3.0,27-05-2021
,13538,-1.0,,94.0,4.0,27-05-2021
,13534,-1.0,,94.0,4.0,27-05-2021
,13530,-3.0,,94.0,4.0,27-05-2021
,14289,-5.0,,97.0,3.0,27-05-2021
,14285,-6.0,,97.0,3.0,27-05-2021
,14281,-3.0,,97.0,3.0,27-05-2021
,14277,-5.0,,97.0,3.0,27-05-2021
,14274,0.0,,94.0,4.0,27-05-2021
,14268,-5.0,,94.0,4.0,27-05-2021
,14264,-10.0,,94.0,4.0,27-05-2021
,14260,-6.0,,89.0,4.0,27-05-2021
,14188,0.0,,88.0,3.0,27-05-2021
,15071,-1.0,,96.0,3.0,27-05-2021
,15067,-4.0,,97.0,3.0,27-05-2021
,15063,0.0,,97.0,3.0,27-05-2021
,15091,-3.0,,93.0,2.0,27-05-2021
,15059,0.0,,97.0,3.0,27-05-2021
,15055,0.0,,97.0,3.0,27-05-2021
,15050,-2.0,,94.0,4.0,27-05-2021
,15046,-4.0,,94.0,4.0,27-05-2021
,15042,-9.0,,94.0,4.0,27-05-2021
,15038,-6.0,,89.0,4.0,27-05-2021
,15034,-6.0,,89.0,4.0,27-05-2021
,15030,-7.0,,89.0,4.0,27-05-2021
,15026,-5.0,,89.0,4.0,27-05-2021
,14974,-3.0,,95.0,3.0,27-05-2021
,14970,-3.0,,94.0,4.0,27-05-2021
,14966,-2.0,,94.0,4.0,27-05-2021
,14962,-2.0,,94.0,4.0,27-05-2021
,15895,-3.0,,93.0,1.0,27-05-2021
,15887,1.0,,93.0,1.0,27-05-2021
,15899,1.0,,93.0,1.0,27-05-2021
,15883,0.0,,93.0,1.0,27-05-2021
,15903,2.0,,92.0,1.0,27-05-2021
,15879,2.0,,93.0,1.0,27-05-2021
,15907,1.0,,92.0,1.0,27-05-2021
,15875,-3.0,,93.0,1.0,27-05-2021
,15911,-1.0,,92.0,1.0,27-05-2021
,15915,0.0,,92.0,1.0,27-05-2021
,15870,-2.0,,92.0,1.0,27-05-2021
,15866,-5.0,,92.0,1.0,27-05-2021
,15862,-6.0,,92.0,1.0,27-05-2021
,15858,-6.0,,92.0,1.0,27-05-2021
,15854,-6.0,,91.0,1.0,27-05-2021
,15850,-1.0,,91.0,1.0,27-05-2021
,15844,-7.0,,91.0,1.0,27-05-2021
,15840,-5.0,,91.0,1.0,27-05-2021
,15836,-7.0,,95.0,1.0,27-05-2021
,15832,-5.0,,95.0,1.0,27-05-2021
,15828,-4.0,,95.0,1.0,27-05-2021
,15824,-3.0,,95.0,1.0,27-05-2021
,15820,-2.0,,95.0,2.0,27-05-2021
,15817,2.0,,95.0,2.0,27-05-2021
,15813,-2.0,,95.0,2.0,27-05-2021
,15797,0.0,,95.0,3.0,27-05-2021
,15793,-2.0,,95.0,3.0,27-05-2021
,15790,,,94.0,4.0,27-05-2021
,15786,-3.0,,94.0,4.0,27-05-2021
,15782,1.0,,94.0,4.0,27-05-2021
,15778,-1.0,,94.0,4.0,27-05-2021
,15774,-1.0,,95.0,4.0,27-05-2021
,16706,2.0,,93.0,1.0,27-05-2021
,16710,0.0,,93.0,1.0,27-05-2021
,16702,0.0,,93.0,1.0,27-05-2021
,16714,2.0,,93.0,1.0,27-05-2021
,16698,0.0,,93.0,1.0,27-05-2021
,16718,2.0,,92.0,1.0,27-05-2021
,16697,,,93.0,1.0,27-05-2021
,16722,2.0,,92.0,1.0,27-05-2021
,16693,2.0,,93.0,1.0,27-05-2021
,16726,1.0,,92.0,1.0,27-05-2021
,16730,4.0,,92.0,1.0,27-05-2021
,16688,0.0,,92.0,1.0,27-05-2021
,16684,-5.0,,92.0,1.0,27-05-2021
,16680,-6.0,,92.0,1.0,27-05-2021
,16676,-6.0,,92.0,1.0,27-05-2021
,16672,-6.0,,91.0,1.0,27-05-2021
,16668,-1.0,,91.0,1.0,27-05-2021
,16662,1.0,,91.0,1.0,27-05-2021
,16658,1.0,,91.0,1.0,27-05-2021
,16654,-6.0,,95.0,1.0,27-05-2021
,16650,-4.0,,95.0,1.0,27-05-2021
,16646,-3.0,,95.0,1.0,27-05-2021
,16641,-2.0,,95.0,2.0,27-05-2021
,16637,1.0,,95.0,2.0,27-05-2021
,16634,-1.0,,95.0,2.0,27-05-2021
,16630,-2.0,,95.0,2.0,27-05-2021
,16626,-3.0,,95.0,3.0,27-05-2021
,16622,,,95.0,3.0,27-05-2021
,16618,-1.0,,95.0,3.0,27-05-2021
,16614,-2.0,,95.0,3.0,27-05-2021
,16610,0.0,,94.0,4.0,27-05-2021
,16605,0.0,,94.0,4.0,27-05-2021
,16601,2.0,,94.0,4.0,27-05-2021
,16597,1.0,,95.0,4.0,27-05-2021
,16593,0.0,,95.0,4.0,27-05-2021
,17490,3.0,,93.0,1.0,27-05-2021
,17494,1.0,,93.0,1.0,27-05-2021
,17486,0.0,,93.0,1.0,27-05-2021
,17498,5.0,,93.0,1.0,27-05-2021
,17482,1.0,,93.0,1.0,27-05-2021
,17502,1.0,,92.0,1.0,27-05-2021
,17506,5.0,,92.0,1.0,27-05-2021
,17510,5.0,,92.0,1.0,27-05-2021
,17477,1.0,,93.0,1.0,27-05-2021
,17514,3.0,,92.0,1.0,27-05-2021
,17473,0.0,,92.0,1.0,27-05-2021
,17469,2.0,,92.0,1.0,27-05-2021
,17465,-5.0,,92.0,1.0,27-05-2021
,17461,2.0,,92.0,1.0,27-05-2021
,17457,-6.0,,91.0,1.0,27-05-2021
,17453,4.0,,91.0,1.0,27-05-2021
,17447,5.0,,91.0,1.0,27-05-2021
,17440,-5.0,,95.0,1.0,27-05-2021
,17436,-5.0,,95.0,1.0,27-05-2021
,17432,2.0,,95.0,1.0,27-05-2021
,17428,-1.0,,95.0,1.0,27-05-2021
,17424,,,95.0,2.0,27-05-2021
,17419,2.0,,95.0,2.0,27-05-2021
,17415,-3.0,,95.0,3.0,27-05-2021
