system:index,ET,Malla16k,Malla1k,Malla2k,Malla4k,Malla8k,Parcela_ID,Temp_C,latitude,longitude,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
00000000000000000298,80.0,0,1,0,0,0,432195,17.0,-33.564427697020776,-71.01968346838424,0.0,42.0,1.0,25-05-2021
0000000000000000029a,,0,1,0,0,0,432197,17.0,-33.564427697020776,-70.99947137449153,0.0,42.0,1.0,25-05-2021
0000000000000000029c,,0,1,0,0,0,432199,17.0,-33.564427697020776,-70.97701349238855,0.0,42.0,1.0,25-05-2021
0000000000000000029e,,0,1,0,0,0,432201,18.0,-33.564427697020776,-70.95455561028555,0.0,42.0,1.0,25-05-2021
000000000000000002a0,,0,1,0,0,0,432203,22.0,-33.564427697020776,-70.93434351639289,0.0,42.0,1.0,25-05-2021
000000000000000002a2,,0,1,0,0,0,432205,22.0,-33.564427697020776,-70.91188563428987,0.0,42.0,1.0,25-05-2021
000000000000000002a4,84.0,0,1,0,0,0,432207,22.0,-33.56667348523107,-70.89167354039719,0.0,42.0,1.0,25-05-2021
000000000000000002a6,75.0,0,1,0,0,0,432209,20.0,-33.56667348523107,-70.8692156582942,0.0,30.0,1.0,25-05-2021
000000000000000002a8,,0,1,0,0,0,432211,20.0,-33.56667348523107,-70.84675777619121,0.0,30.0,1.0,25-05-2021
000000000000000002aa,,0,1,0,0,0,432213,20.0,-33.56667348523107,-70.82654568229853,0.0,30.0,1.0,25-05-2021
000000000000000002ac,,0,1,0,0,0,432215,22.0,-33.56667348523107,-70.80408780019553,0.0,30.0,1.0,25-05-2021
000000000000000002ae,,0,1,0,0,0,432217,22.0,-33.56667348523107,-70.78387570630284,0.0,30.0,1.0,25-05-2021
000000000000000002b0,33.0,0,1,0,0,0,432219,20.0,-33.56667348523107,-70.76141782419988,0.0,30.0,1.0,25-05-2021
000000000000000002b2,42.0,0,1,0,0,0,432221,22.0,-33.568919273441374,-70.73895994209687,0.0,30.0,1.0,25-05-2021
000000000000000002b4,,0,1,0,0,0,432223,23.0,-33.568919273441374,-70.71874784820419,0.0,30.0,1.0,25-05-2021
000000000000000002b6,,0,1,0,0,0,432225,23.0,-33.568919273441374,-70.69628996610119,0.0,30.0,1.0,25-05-2021
000000000000000002b8,,0,1,0,0,0,432227,23.0,-33.568919273441374,-70.67607787220852,0.0,30.0,1.0,25-05-2021
000000000000000002ba,,0,1,0,0,0,432229,23.0,-33.568919273441374,-70.65361999010551,0.0,30.0,1.0,25-05-2021
000000000000000002bc,32.0,0,1,0,0,0,432231,22.0,-33.568919273441374,-70.63116210800253,0.0,30.0,1.0,25-05-2021
000000000000000002bd,80.0,0,1,0,0,0,432348,19.0,-33.553198755969284,-71.11625236142706,0.0,42.0,1.0,25-05-2021
000000000000000002be,,0,1,0,0,0,432349,19.0,-33.553198755969284,-71.10502342037557,0.0,42.0,1.0,25-05-2021
000000000000000002bf,,0,1,0,0,0,432350,19.0,-33.553198755969284,-71.09604026753438,0.0,42.0,1.0,25-05-2021
000000000000000002c0,,0,1,0,0,0,432351,19.0,-33.553198755969284,-71.08481132648289,0.0,42.0,1.0,25-05-2021
000000000000000002c1,,0,1,0,0,0,432352,19.0,-33.553198755969284,-71.07358238543141,0.0,42.0,1.0,25-05-2021
000000000000000002c2,,0,1,0,0,0,432353,18.0,-33.553198755969284,-71.06235344437991,0.0,42.0,1.0,25-05-2021
000000000000000002c3,,0,1,0,0,0,432354,18.0,-33.553198755969284,-71.05112450332841,0.0,42.0,1.0,25-05-2021
000000000000000002c4,,0,1,0,0,0,432355,19.0,-33.55544454417958,-71.0421413504872,0.0,42.0,1.0,25-05-2021
000000000000000002c5,,0,1,0,0,0,432356,20.0,-33.55544454417958,-71.0309124094357,0.0,42.0,1.0,25-05-2021
000000000000000002c6,,0,1,0,0,0,432357,19.0,-33.55544454417958,-71.01968346838424,0.0,42.0,1.0,25-05-2021
000000000000000002c7,71.0,0,1,0,0,0,432358,18.0,-33.55544454417958,-71.00845452733273,0.0,42.0,1.0,25-05-2021
000000000000000002c8,,0,1,0,0,0,432359,17.0,-33.55544454417958,-70.99722558628123,0.0,42.0,1.0,25-05-2021
000000000000000002c9,88.0,0,1,0,0,0,432360,17.0,-33.55544454417958,-70.98824243344005,0.0,42.0,1.0,25-05-2021
000000000000000002ca,99.0,0,1,0,0,0,432361,18.0,-33.55544454417958,-70.97701349238855,0.0,42.0,1.0,25-05-2021
000000000000000002cb,,0,1,0,0,0,432362,18.0,-33.55544454417958,-70.96578455133705,0.0,42.0,1.0,25-05-2021
000000000000000002cc,,0,1,0,0,0,432363,19.0,-33.55544454417958,-70.95455561028555,0.0,42.0,1.0,25-05-2021
000000000000000002cd,,0,1,0,0,0,432364,21.0,-33.55544454417958,-70.94332666923407,0.0,42.0,1.0,25-05-2021
000000000000000002ce,,0,1,0,0,0,432365,23.0,-33.55544454417958,-70.93434351639289,0.0,42.0,1.0,25-05-2021
000000000000000002cf,57.0,0,1,0,0,0,432366,22.0,-33.55544454417958,-70.92311457534137,0.0,42.0,1.0,25-05-2021
000000000000000002d0,100.0,0,1,0,0,0,432367,21.0,-33.55544454417958,-70.91188563428987,0.0,42.0,1.0,25-05-2021
000000000000000002d1,79.0,0,1,0,0,0,432368,21.0,-33.557690332389875,-70.90065669323839,0.0,42.0,1.0,25-05-2021
000000000000000002d2,73.0,0,1,0,0,0,432369,21.0,-33.557690332389875,-70.88942775218689,0.0,42.0,1.0,25-05-2021
000000000000000002d3,,0,1,0,0,0,432370,21.0,-33.557690332389875,-70.88044459934571,0.0,42.0,1.0,25-05-2021
000000000000000002d4,39.0,0,1,0,0,0,432371,21.0,-33.557690332389875,-70.8692156582942,0.0,30.0,1.0,25-05-2021
000000000000000002d5,,0,1,0,0,0,432372,21.0,-33.557690332389875,-70.8579867172427,0.0,30.0,1.0,25-05-2021
000000000000000002d6,57.0,0,1,0,0,0,432373,20.0,-33.557690332389875,-70.84675777619121,0.0,30.0,1.0,25-05-2021
000000000000000002d7,68.0,0,1,0,0,0,432374,20.0,-33.557690332389875,-70.83552883513973,0.0,30.0,1.0,25-05-2021
000000000000000002d8,,0,1,0,0,0,432375,20.0,-33.557690332389875,-70.82654568229853,0.0,30.0,1.0,25-05-2021
000000000000000002d9,,0,1,0,0,0,432376,21.0,-33.557690332389875,-70.81531674124703,0.0,30.0,1.0,25-05-2021
000000000000000002da,,0,1,0,0,0,432377,21.0,-33.557690332389875,-70.80408780019553,0.0,30.0,1.0,25-05-2021
000000000000000002db,,0,1,0,0,0,432378,21.0,-33.557690332389875,-70.79285885914405,0.0,30.0,1.0,25-05-2021
000000000000000002dc,34.0,0,1,0,0,0,432379,21.0,-33.557690332389875,-70.78387570630284,0.0,30.0,1.0,25-05-2021
000000000000000002dd,33.0,0,1,0,0,0,432380,21.0,-33.557690332389875,-70.77264676525134,0.0,30.0,1.0,25-05-2021
000000000000000002de,33.0,0,1,0,0,0,432381,21.0,-33.557690332389875,-70.76141782419988,0.0,30.0,1.0,25-05-2021
000000000000000002df,38.0,0,1,0,0,0,432382,21.0,-33.55993612060018,-70.75018888314837,0.0,30.0,1.0,25-05-2021
000000000000000002e0,33.0,0,1,0,0,0,432383,21.0,-33.55993612060018,-70.73895994209687,0.0,30.0,1.0,25-05-2021
000000000000000002e1,33.0,0,1,0,0,0,432384,22.0,-33.55993612060018,-70.72997678925567,0.0,30.0,1.0,25-05-2021
000000000000000002e2,,0,1,0,0,0,432385,23.0,-33.55993612060018,-70.71874784820419,0.0,30.0,1.0,25-05-2021
000000000000000002e3,,0,1,0,0,0,432386,23.0,-33.55993612060018,-70.70751890715269,0.0,30.0,1.0,25-05-2021
000000000000000002e4,,0,1,0,0,0,432387,23.0,-33.55993612060018,-70.69628996610119,0.0,30.0,1.0,25-05-2021
000000000000000002e5,,0,1,0,0,0,432388,23.0,-33.55993612060018,-70.6850610250497,0.0,30.0,1.0,25-05-2021
000000000000000002e6,,0,1,0,0,0,432389,24.0,-33.55993612060018,-70.67607787220852,0.0,30.0,1.0,25-05-2021
000000000000000002e7,,0,1,0,0,0,432390,23.0,-33.55993612060018,-70.66484893115701,0.0,30.0,1.0,25-05-2021
000000000000000002e8,,0,1,0,0,0,432391,24.0,-33.55993612060018,-70.65361999010551,0.0,30.0,1.0,25-05-2021
000000000000000002e9,,0,1,0,0,0,432392,23.0,-33.55993612060018,-70.64239104905403,0.0,30.0,1.0,25-05-2021
000000000000000002ea,,0,1,0,0,0,432393,23.0,-33.55993612060018,-70.63116210800253,0.0,30.0,1.0,25-05-2021
000000000000000002ec,83.0,0,1,0,0,0,432510,19.0,-33.54421560312808,-71.10502342037557,0.0,42.0,1.0,25-05-2021
000000000000000002ee,96.0,0,1,0,0,0,432512,19.0,-33.54421560312808,-71.08481132648289,0.0,42.0,1.0,25-05-2021
000000000000000002f0,,0,1,0,0,0,432514,19.0,-33.54421560312808,-71.06235344437991,0.0,42.0,1.0,25-05-2021
000000000000000002f2,,0,1,0,0,0,434545,21.0,-33.43866355724404,-70.9096398460796,0.0,42.0,1.0,25-05-2021
000000000000000002f4,,0,1,0,0,0,434547,22.0,-33.43866355724404,-70.88718196397659,0.0,42.0,1.0,25-05-2021
000000000000000002f6,,0,1,0,0,0,434549,24.0,-33.44090934545434,-70.8669698700839,0.0,30.0,1.0,25-05-2021
000000000000000002f8,,0,1,0,0,0,434551,25.0,-33.44090934545434,-70.84451198798092,0.0,30.0,1.0,25-05-2021
000000000000000002fa,,0,1,0,0,0,434553,25.0,-33.44090934545434,-70.82429989408823,0.0,30.0,1.0,25-05-2021
000000000000000002fc,,0,1,0,0,0,434555,25.0,-33.44090934545434,-70.80184201198523,0.0,30.0,1.0,25-05-2021
000000000000000002fe,,0,1,0,0,0,434557,25.0,-33.44090934545434,-70.77938412988225,0.0,30.0,1.0,25-05-2021
00000000000000000300,,0,1,0,0,0,434559,24.0,-33.44090934545434,-70.75917203598956,0.0,30.0,1.0,25-05-2021
00000000000000000302,,0,1,0,0,0,434561,23.0,-33.44090934545434,-70.73671415388658,0.0,30.0,1.0,25-05-2021
00000000000000000304,,0,1,0,0,0,434563,23.0,-33.44315513366464,-70.71650205999389,0.0,30.0,1.0,25-05-2021
00000000000000000306,,0,1,0,0,0,434565,22.0,-33.44315513366464,-70.6940441778909,0.0,30.0,1.0,25-05-2021
00000000000000000308,,0,1,0,0,0,434567,22.0,-33.44315513366464,-70.6738320839982,0.0,30.0,1.0,25-05-2021
0000000000000000030a,,0,1,0,0,0,434569,23.0,-33.44315513366464,-70.65137420189522,0.0,30.0,1.0,25-05-2021
0000000000000000030c,,0,1,0,0,0,434571,20.0,-33.44315513366464,-70.62891631979222,0.0,30.0,1.0,25-05-2021
0000000000000000030d,,0,1,0,0,0,434701,23.0,-33.42743461619255,-71.11400657321676,0.0,42.0,1.0,25-05-2021
0000000000000000030e,73.0,0,1,0,0,0,434702,24.0,-33.42743461619255,-71.1027776321653,0.0,42.0,1.0,25-05-2021
0000000000000000030f,,0,1,0,0,0,434703,25.0,-33.42743461619255,-71.0915486911138,0.0,42.0,1.0,25-05-2021
00000000000000000310,,0,1,0,0,0,434704,25.0,-33.42743461619255,-71.08031975006229,0.0,42.0,1.0,25-05-2021
00000000000000000311,74.0,0,1,0,0,0,434705,22.0,-33.42743461619255,-71.07133659722109,0.0,42.0,1.0,25-05-2021
00000000000000000312,95.0,0,1,0,0,0,434706,21.0,-33.42743461619255,-71.06010765616959,0.0,42.0,1.0,25-05-2021
00000000000000000313,117.0,0,1,0,0,0,434707,21.0,-33.42743461619255,-71.04887871511811,0.0,42.0,1.0,25-05-2021
00000000000000000314,95.0,0,1,0,0,0,434708,20.0,-33.42743461619255,-71.03764977406661,0.0,42.0,1.0,25-05-2021
00000000000000000315,79.0,0,1,0,0,0,434709,19.0,-33.42743461619255,-71.02642083301512,0.0,42.0,1.0,25-05-2021
00000000000000000316,74.0,0,1,0,0,0,434710,19.0,-33.429680404402845,-71.01743768017394,0.0,42.0,1.0,25-05-2021
00000000000000000317,,0,1,0,0,0,434711,18.0,-33.429680404402845,-71.00620873912244,0.0,42.0,1.0,25-05-2021
00000000000000000318,73.0,0,1,0,0,0,434712,18.0,-33.429680404402845,-70.99497979807093,0.0,42.0,1.0,25-05-2021
00000000000000000319,,0,1,0,0,0,434713,17.0,-33.429680404402845,-70.98375085701943,0.0,42.0,1.0,25-05-2021
0000000000000000031a,61.0,0,1,0,0,0,434714,16.0,-33.429680404402845,-70.97476770417825,0.0,42.0,1.0,25-05-2021
0000000000000000031b,68.0,0,1,0,0,0,434715,16.0,-33.429680404402845,-70.96353876312675,0.0,42.0,1.0,25-05-2021
0000000000000000031c,,0,1,0,0,0,434716,16.0,-33.429680404402845,-70.95230982207526,0.0,42.0,1.0,25-05-2021
0000000000000000031d,55.0,0,1,0,0,0,434717,16.0,-33.429680404402845,-70.94108088102377,0.0,42.0,1.0,25-05-2021
0000000000000000031e,,0,1,0,0,0,434718,18.0,-33.429680404402845,-70.92985193997227,0.0,42.0,1.0,25-05-2021
0000000000000000031f,49.0,0,1,0,0,0,434719,20.0,-33.429680404402845,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000320,,0,1,0,0,0,434720,20.0,-33.429680404402845,-70.9096398460796,0.0,42.0,1.0,25-05-2021
00000000000000000321,44.0,0,1,0,0,0,434721,21.0,-33.429680404402845,-70.8984109050281,0.0,42.0,1.0,25-05-2021
00000000000000000322,48.0,0,1,0,0,0,434722,22.0,-33.429680404402845,-70.88718196397659,0.0,42.0,1.0,25-05-2021
00000000000000000323,40.0,0,1,0,0,0,434723,24.0,-33.429680404402845,-70.87595302292509,0.0,42.0,1.0,25-05-2021
00000000000000000324,39.0,0,1,0,0,0,434724,24.0,-33.43192619261314,-70.8669698700839,0.0,30.0,1.0,25-05-2021
00000000000000000325,,0,1,0,0,0,434725,24.0,-33.43192619261314,-70.85574092903241,0.0,30.0,1.0,25-05-2021
00000000000000000326,37.0,0,1,0,0,0,434726,24.0,-33.43192619261314,-70.84451198798092,0.0,30.0,1.0,25-05-2021
00000000000000000327,34.0,0,1,0,0,0,434727,25.0,-33.43192619261314,-70.83328304692942,0.0,30.0,1.0,25-05-2021
00000000000000000328,,0,1,0,0,0,434728,26.0,-33.43192619261314,-70.82429989408823,0.0,30.0,1.0,25-05-2021
00000000000000000329,35.0,0,1,0,0,0,434729,25.0,-33.43192619261314,-70.81307095303674,0.0,30.0,1.0,25-05-2021
0000000000000000032a,,0,1,0,0,0,434730,25.0,-33.43192619261314,-70.80184201198523,0.0,30.0,1.0,25-05-2021
0000000000000000032b,,0,1,0,0,0,434731,25.0,-33.43192619261314,-70.79061307093373,0.0,30.0,1.0,25-05-2021
0000000000000000032c,,0,1,0,0,0,434732,25.0,-33.43192619261314,-70.77938412988225,0.0,30.0,1.0,25-05-2021
0000000000000000032d,,0,1,0,0,0,434733,24.0,-33.43192619261314,-70.77040097704105,0.0,30.0,1.0,25-05-2021
0000000000000000032e,,0,1,0,0,0,434734,24.0,-33.43192619261314,-70.75917203598956,0.0,30.0,1.0,25-05-2021
0000000000000000032f,,0,1,0,0,0,434735,24.0,-33.43192619261314,-70.74794309493807,0.0,30.0,1.0,25-05-2021
00000000000000000330,,0,1,0,0,0,434736,23.0,-33.43192619261314,-70.73671415388658,0.0,30.0,1.0,25-05-2021
00000000000000000331,,0,1,0,0,0,434737,23.0,-33.43192619261314,-70.72548521283507,0.0,30.0,1.0,25-05-2021
00000000000000000332,,0,1,0,0,0,434738,23.0,-33.43417198082344,-70.71650205999389,0.0,30.0,1.0,25-05-2021
00000000000000000333,,0,1,0,0,0,434739,23.0,-33.43417198082344,-70.7052731189424,0.0,30.0,1.0,25-05-2021
00000000000000000334,,0,1,0,0,0,434740,22.0,-33.43417198082344,-70.6940441778909,0.0,30.0,1.0,25-05-2021
00000000000000000335,,0,1,0,0,0,434741,22.0,-33.43417198082344,-70.6828152368394,0.0,30.0,1.0,25-05-2021
00000000000000000336,,0,1,0,0,0,434742,22.0,-33.43417198082344,-70.6715862957879,0.0,30.0,1.0,25-05-2021
00000000000000000337,,0,1,0,0,0,434743,22.0,-33.43417198082344,-70.66260314294671,0.0,30.0,1.0,25-05-2021
00000000000000000338,,0,1,0,0,0,434744,23.0,-33.43417198082344,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000339,,0,1,0,0,0,434745,22.0,-33.43417198082344,-70.64014526084371,0.0,30.0,1.0,25-05-2021
0000000000000000033a,,0,1,0,0,0,434746,21.0,-33.43417198082344,-70.62891631979222,0.0,30.0,1.0,25-05-2021
0000000000000000033c,72.0,0,1,0,0,0,434877,25.0,-33.41845146335135,-71.1027776321653,0.0,42.0,1.0,25-05-2021
0000000000000000033e,88.0,0,1,0,0,0,434879,23.0,-33.41845146335135,-71.08031975006229,0.0,42.0,1.0,25-05-2021
00000000000000000340,86.0,0,1,0,0,0,434881,20.0,-33.41845146335135,-71.06010765616959,0.0,42.0,1.0,25-05-2021
00000000000000000342,75.0,0,1,0,0,0,434883,19.0,-33.41845146335135,-71.03764977406661,0.0,42.0,1.0,25-05-2021
00000000000000000344,67.0,0,1,0,0,0,434885,18.0,-33.41845146335135,-71.01743768017394,0.0,42.0,1.0,25-05-2021
00000000000000000346,65.0,0,1,0,0,0,434887,19.0,-33.42069725156165,-70.99497979807093,0.0,42.0,1.0,25-05-2021
00000000000000000348,69.0,0,1,0,0,0,434889,18.0,-33.42069725156165,-70.97252191596795,0.0,42.0,1.0,25-05-2021
0000000000000000034a,57.0,0,1,0,0,0,434891,16.0,-33.42069725156165,-70.95230982207526,0.0,42.0,1.0,25-05-2021
0000000000000000034c,49.0,0,1,0,0,0,434893,19.0,-33.42069725156165,-70.92985193997227,0.0,42.0,1.0,25-05-2021
0000000000000000034e,46.0,0,1,0,0,0,434895,23.0,-33.42069725156165,-70.9096398460796,0.0,42.0,1.0,25-05-2021
00000000000000000350,41.0,0,1,0,0,0,434897,24.0,-33.42069725156165,-70.88718196397659,0.0,42.0,1.0,25-05-2021
00000000000000000352,,0,1,0,0,0,434899,24.0,-33.42294303977195,-70.8669698700839,0.0,30.0,1.0,25-05-2021
00000000000000000354,36.0,0,1,0,0,0,434901,24.0,-33.42294303977195,-70.84451198798092,0.0,30.0,1.0,25-05-2021
00000000000000000356,,0,1,0,0,0,434903,26.0,-33.42294303977195,-70.82205410587792,0.0,30.0,1.0,25-05-2021
00000000000000000358,,0,1,0,0,0,434905,26.0,-33.42294303977195,-70.80184201198523,0.0,30.0,1.0,25-05-2021
0000000000000000035a,,0,1,0,0,0,434907,24.0,-33.42294303977195,-70.77938412988225,0.0,30.0,1.0,25-05-2021
0000000000000000035c,,0,1,0,0,0,434909,23.0,-33.42294303977195,-70.75917203598956,0.0,30.0,1.0,25-05-2021
0000000000000000035e,,0,1,0,0,0,434911,24.0,-33.42294303977195,-70.73671415388658,0.0,30.0,1.0,25-05-2021
00000000000000000360,,0,1,0,0,0,434913,23.0,-33.42518882798225,-70.71650205999389,0.0,30.0,1.0,25-05-2021
00000000000000000362,,0,1,0,0,0,434915,22.0,-33.42518882798225,-70.6940441778909,0.0,30.0,1.0,25-05-2021
00000000000000000364,,0,1,0,0,0,434917,23.0,-33.42518882798225,-70.6715862957879,0.0,30.0,1.0,25-05-2021
00000000000000000366,,0,1,0,0,0,434919,23.0,-33.42518882798225,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000368,,0,1,0,0,0,434921,21.0,-33.42518882798225,-70.62891631979222,0.0,30.0,1.0,25-05-2021
00000000000000000369,90.0,0,1,0,0,0,435052,22.0,-33.40946831051016,-71.11400657321676,0.0,42.0,1.0,25-05-2021
0000000000000000036a,68.0,0,1,0,0,0,435053,22.0,-33.40946831051016,-71.1027776321653,0.0,42.0,1.0,25-05-2021
0000000000000000036b,75.0,0,1,0,0,0,435054,21.0,-33.40946831051016,-71.0915486911138,0.0,42.0,1.0,25-05-2021
0000000000000000036c,79.0,0,1,0,0,0,435055,21.0,-33.40946831051016,-71.08031975006229,0.0,42.0,1.0,25-05-2021
0000000000000000036d,87.0,0,1,0,0,0,435056,19.0,-33.40946831051016,-71.0690908090108,0.0,42.0,1.0,25-05-2021
0000000000000000036e,76.0,0,1,0,0,0,435057,19.0,-33.40946831051016,-71.06010765616959,0.0,42.0,1.0,25-05-2021
0000000000000000036f,,0,1,0,0,0,435058,19.0,-33.40946831051016,-71.04887871511811,0.0,42.0,1.0,25-05-2021
00000000000000000370,,0,1,0,0,0,435059,18.0,-33.40946831051016,-71.03764977406661,0.0,42.0,1.0,25-05-2021
00000000000000000371,,0,1,0,0,0,435060,18.0,-33.40946831051016,-71.02642083301512,0.0,42.0,1.0,25-05-2021
00000000000000000372,,0,1,0,0,0,435061,18.0,-33.40946831051016,-71.01743768017394,0.0,42.0,1.0,25-05-2021
00000000000000000373,65.0,0,1,0,0,0,435062,18.0,-33.41171409872045,-71.00620873912244,0.0,42.0,1.0,25-05-2021
00000000000000000374,,0,1,0,0,0,435063,18.0,-33.41171409872045,-70.99497979807093,0.0,42.0,1.0,25-05-2021
00000000000000000375,64.0,0,1,0,0,0,435064,19.0,-33.41171409872045,-70.98375085701943,0.0,42.0,1.0,25-05-2021
00000000000000000376,56.0,0,1,0,0,0,435065,20.0,-33.41171409872045,-70.97252191596795,0.0,42.0,1.0,25-05-2021
00000000000000000377,,0,1,0,0,0,435066,19.0,-33.41171409872045,-70.96353876312675,0.0,42.0,1.0,25-05-2021
00000000000000000378,57.0,0,1,0,0,0,435067,19.0,-33.41171409872045,-70.95230982207526,0.0,42.0,1.0,25-05-2021
00000000000000000379,52.0,0,1,0,0,0,435068,18.0,-33.41171409872045,-70.94108088102377,0.0,42.0,1.0,25-05-2021
0000000000000000037a,50.0,0,1,0,0,0,435069,24.0,-33.41171409872045,-70.92985193997227,0.0,42.0,1.0,25-05-2021
0000000000000000037b,,0,1,0,0,0,435070,25.0,-33.41171409872045,-70.91862299892078,0.0,42.0,1.0,25-05-2021
0000000000000000037c,,0,1,0,0,0,435071,25.0,-33.41171409872045,-70.9096398460796,0.0,42.0,1.0,25-05-2021
0000000000000000037d,44.0,0,1,0,0,0,435072,26.0,-33.41171409872045,-70.8984109050281,0.0,42.0,1.0,25-05-2021
0000000000000000037e,51.0,0,1,0,0,0,435073,25.0,-33.41171409872045,-70.88718196397659,0.0,42.0,1.0,25-05-2021
0000000000000000037f,71.0,0,1,0,0,0,435074,25.0,-33.41171409872045,-70.87595302292509,0.0,42.0,1.0,25-05-2021
00000000000000000380,,0,1,0,0,0,435075,24.0,-33.413959886930755,-70.8669698700839,0.0,30.0,1.0,25-05-2021
00000000000000000381,38.0,0,1,0,0,0,435076,24.0,-33.413959886930755,-70.85574092903241,0.0,30.0,1.0,25-05-2021
00000000000000000382,,0,1,0,0,0,435077,24.0,-33.413959886930755,-70.84451198798092,0.0,30.0,1.0,25-05-2021
00000000000000000383,,0,1,0,0,0,435078,26.0,-33.413959886930755,-70.83328304692942,0.0,30.0,1.0,25-05-2021
00000000000000000384,,0,1,0,0,0,435079,27.0,-33.413959886930755,-70.82205410587792,0.0,30.0,1.0,25-05-2021
00000000000000000385,,0,1,0,0,0,435080,27.0,-33.413959886930755,-70.81307095303674,0.0,30.0,1.0,25-05-2021
00000000000000000386,,0,1,0,0,0,435081,26.0,-33.413959886930755,-70.80184201198523,0.0,30.0,1.0,25-05-2021
00000000000000000387,,0,1,0,0,0,435082,24.0,-33.413959886930755,-70.79061307093373,0.0,30.0,1.0,25-05-2021
00000000000000000388,,0,1,0,0,0,435083,23.0,-33.413959886930755,-70.77938412988225,0.0,30.0,1.0,25-05-2021
00000000000000000389,,0,1,0,0,0,435084,23.0,-33.413959886930755,-70.76815518883076,0.0,30.0,1.0,25-05-2021
0000000000000000038a,,0,1,0,0,0,435085,23.0,-33.413959886930755,-70.75917203598956,0.0,30.0,1.0,25-05-2021
0000000000000000038b,,0,1,0,0,0,435086,24.0,-33.413959886930755,-70.74794309493807,0.0,30.0,1.0,25-05-2021
0000000000000000038c,,0,1,0,0,0,435087,24.0,-33.413959886930755,-70.73671415388658,0.0,30.0,1.0,25-05-2021
0000000000000000038d,,0,1,0,0,0,435088,22.0,-33.413959886930755,-70.72548521283507,0.0,30.0,1.0,25-05-2021
0000000000000000038e,,0,1,0,0,0,435089,22.0,-33.413959886930755,-70.71425627178358,0.0,30.0,1.0,25-05-2021
0000000000000000038f,,0,1,0,0,0,435090,22.0,-33.41620567514105,-70.7052731189424,0.0,30.0,1.0,25-05-2021
00000000000000000390,,0,1,0,0,0,435091,23.0,-33.41620567514105,-70.6940441778909,0.0,30.0,1.0,25-05-2021
00000000000000000391,,0,1,0,0,0,435092,24.0,-33.41620567514105,-70.6828152368394,0.0,30.0,1.0,25-05-2021
00000000000000000392,,0,1,0,0,0,435093,24.0,-33.41620567514105,-70.6715862957879,0.0,30.0,1.0,25-05-2021
00000000000000000393,,0,1,0,0,0,435094,23.0,-33.41620567514105,-70.66260314294671,0.0,30.0,1.0,25-05-2021
00000000000000000394,,0,1,0,0,0,435095,23.0,-33.41620567514105,-70.65137420189522,0.0,30.0,1.0,25-05-2021
00000000000000000395,,0,1,0,0,0,435096,23.0,-33.41620567514105,-70.64014526084371,0.0,30.0,1.0,25-05-2021
00000000000000000396,,0,1,0,0,0,435097,23.0,-33.41620567514105,-70.62891631979222,0.0,30.0,1.0,25-05-2021
00000000000000000398,76.0,0,1,0,0,0,435229,20.0,-33.40048515766896,-71.1027776321653,0.0,42.0,1.0,25-05-2021
0000000000000000039a,,0,1,0,0,0,435231,19.0,-33.40048515766896,-71.08031975006229,0.0,42.0,1.0,25-05-2021
0000000000000000039c,100.0,0,1,0,0,0,435233,18.0,-33.40048515766896,-71.06010765616959,0.0,42.0,1.0,25-05-2021
0000000000000000039e,,0,1,0,0,0,435235,19.0,-33.40048515766896,-71.03764977406661,0.0,42.0,1.0,25-05-2021
000000000000000003a0,,0,1,0,0,0,435237,18.0,-33.40048515766896,-71.01519189196362,0.0,42.0,1.0,25-05-2021
000000000000000003a2,63.0,0,1,0,0,0,435239,18.0,-33.402730945879256,-70.99497979807093,0.0,42.0,1.0,25-05-2021
000000000000000003a4,,0,1,0,0,0,435241,19.0,-33.402730945879256,-70.97252191596795,0.0,42.0,1.0,25-05-2021
000000000000000003a6,,0,1,0,0,0,435243,19.0,-33.402730945879256,-70.95230982207526,0.0,42.0,1.0,25-05-2021
000000000000000003a8,49.0,0,1,0,0,0,435245,23.0,-33.402730945879256,-70.92985193997227,0.0,42.0,1.0,25-05-2021
000000000000000003aa,,0,1,0,0,0,435247,26.0,-33.402730945879256,-70.9096398460796,0.0,42.0,1.0,25-05-2021
000000000000000003ac,,0,1,0,0,0,435249,25.0,-33.402730945879256,-70.88718196397659,0.0,42.0,1.0,25-05-2021
000000000000000003ae,,0,1,0,0,0,435251,23.0,-33.40497673408956,-70.8647240818736,0.0,30.0,1.0,25-05-2021
000000000000000003b0,,0,1,0,0,0,435253,24.0,-33.40497673408956,-70.84451198798092,0.0,30.0,1.0,25-05-2021
000000000000000003b2,33.0,0,1,0,0,0,435255,27.0,-33.40497673408956,-70.82205410587792,0.0,30.0,1.0,25-05-2021
000000000000000003b4,,0,1,0,0,0,435257,25.0,-33.40497673408956,-70.80184201198523,0.0,30.0,1.0,25-05-2021
000000000000000003b6,,0,1,0,0,0,435259,24.0,-33.40497673408956,-70.77938412988225,0.0,30.0,1.0,25-05-2021
000000000000000003b8,,0,1,0,0,0,435261,23.0,-33.40497673408956,-70.75917203598956,0.0,30.0,1.0,25-05-2021
000000000000000003ba,,0,1,0,0,0,435263,24.0,-33.40497673408956,-70.73671415388658,0.0,30.0,1.0,25-05-2021
